key,name,ramo,unidad,state,lat,lng,advance,monto_total_inversion,ciclo,classification,ejercido
'1450GYR0036,Equipamiento médico para pacientes neonatales en la Unidad Médica de Alta Especialidad (UMAE) Hospital de Gineco-Obstetricia (HGO) No. 3 del Centro Médico Nacional (CMN) La Raza del IMSS.,50,Instituto Mexicano del Seguro Social,9,0,0,100.00,126721.00,2014,,
'1320VRW0001,ADQUISICION DE MOBILIARIO Y EQUIPO DE ADMINISTRACION,20,Consejo Nacional para el Desarrollo y la Inclusión de las Personas con Discapacidad,9,0,0,100.00,330575.00,2015,,
'1412NCG0001,Adquisición de mobiliario y equipo de administración de las diferentes áreas del INCMNSZ 2015.,12,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,9,0,0,100.00,16565347.00,2015,,
'143890S0004,Adecuación de las instalaciones 2015,38,"Centro de Investigaciones en Óptica, A.C.",11,0,0,100.00,3459486.00,2015,,
'153890A0001,Fortalecer el Laboratorio de Geointeligencia Territorial.,38,"Centro de Investigación en Geografía y Geomática ""Ing. Jorge L. Tamayo"", A.C.",9,0,0,100.00,6607249.00,2015,,
'1312NHK0001,Programa de Adquisiciones de equipo e instrumental médico y de laboratorio 2014.,12,Sistema Nacional para el Desarrollo Integral de la Familia,9,0,0,100.00,10361337.00,2014,,
'1209J3D0002,Dragado de Mantenimiento,9,"Administración Portuaria Integral de Tampico, S.A. de C.V.",28,0,0,100.00,215733225.00,2015,,
'1412NBD0004,Actualización del Acelerador Lineal Varian 21X,12,"Hospital General de México ""Dr. Eduardo Liceaga""",9,0,0,100.00,23530330.00,2015,,
'10096350029,Jiquipilco el Viejo.,9,Centro SCT México,15,19.508883,-99.549983,100.00,35029902.00,2014,,
'14371090003,Programa de adquisiciones de equipo de administración para la Consejería Jurídica del Ejecutivo Federal 2014,37,Dirección General de Administración y de Finanzas,9,0,0,100.00,60909.00,2014,,
'1409J3A0004,Programa de Mantenimiento 2015,9,"Administración Portuaria Integral de Lázaro Cárdenas, S.A. de C.V.",16,0,0,100.00,51152894.00,2015,,
'1312NCD0005,"Programa anual de adquisiciones de equipo médico e instrumental, del Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas 2014-2015",12,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,9,0,0,100.00,66440960.00,2015,,
'1011MAR0002,Programa de inversión para la ampliación y remodelación de la librería Octavio Paz y atención de trabajos de obra pública del FCE.,11,Fondo de Cultura Económica,9,0,0,100.00,60608814.00,2014,,
'13095100011,"Rehabilitación de muelle, construcción de muelle flotante, rampa de botado y patio de manobras en la comunidad de Tabasquillo, Centla, Tab.",9,Dirección General de Puertos,27,18.3739,-92.6808,100.00,4958639.00,2014,,
'14371090002,Programa de adquisiciones de una Plataforma de gestión documental y archivo electrónico para la Consejería Jurídica del Ejecutivo Federal 2014,37,Dirección General de Administración y de Finanzas,9,0,0,100.00,809448.00,2014,,
'1312NBD0002,Programa Anual de Trabajo de Mantenimiento 2014,12,"Hospital General de México ""Dr. Eduardo Liceaga""",9,0,0,100.00,22038393.00,2014,,
'1412NCG0003,"Adquisición de Equipo e Instrumental Médico para INCMNSZ, 2015",12,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,9,0,0,100.00,72150334.00,2015,,
'1412NDY0003,"Proyecto de ampliación de la caseta de vigilancia de la sede Cuernavaca del INSP, 2014.",12,Instituto Nacional de Salud Pública,17,0,0,100.00,220419.00,2014,,
'14056130001,Programa de Adquisición de vehículos terrestres para las Representaciones de México en el Exterior,5,Dirección General de Bienes Inmuebles y Recursos Materiales,33,0,0,100.00,23844925.00,2014,,
'1650GYR0100,Adquisición de equipo de cocina y Comedor para Unidades Médicas Hospitalarias de la Delegación Veracruz Norte,50,Instituto Mexicano del Seguro Social,35,0,0,100.00,2101337.00,2017,,0.00
'13311000003,Equipos fotográficos y de video,31,Tribunal Superior Agrario,9,0,0,100.00,35714.00,2014,,
'14056130002,Adquisición de mobiliario y equipo para la Embajada de México en Argentina.,5,Dirección General de Bienes Inmuebles y Recursos Materiales,33,0,0,100.00,263558.00,2014,,
'16064000001,Programa de adquisición de mobiliario y equipo de administración de la Subsecretaría de Egresos.,6,Subsecretaría de Egresos,9,0,0,100.00,3777798.00,2016,,
'1412NCD0002,Proyecto de Actualización del Sistema Eléctrico 2014-2017,12,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,9,19.291226,-99.158403,100.00,51657066.00,2017,,0.00
'1320G000003,"Adquisición de Maquinaria, otros equipos y herramientas",20,Coordinación Nacional de PROSPERA Programa de Inclusión Social,9,0,0,100.00,659313.00,2014,,
'143890E0002,Fortalecimiento a la Infraestructura del Posgrado,38,"Centro de Investigación en Materiales Avanzados, S.C.",8,0,0,100.00,3876680.00,2015,,
'1311A3Q0004,Programa de Adquisiciones de Bienes no Asociados a la Obra Pública para Educación Media Superior,11,Universidad Nacional Autónoma de México,35,0,0,100.00,132430445.00,2014,,
'1620VSS0002,"Equipamiento de las tiendas Diconsa 2016, Basculas y estantes de cinco entrepaños.",20,"Diconsa, S.A. de C.V.",35,0,0,100.00,57215536.00,2016,,
'1512NCD0001,Programa de Inversión de Adquisición de Equipo e Instrumental Médico 2015,12,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,9,0,0,100.00,117787652.00,2015,,
'1411L5N0001,Programa de Mantenimiento de Inmuebles,11,Colegio de Bachilleres,35,0,0,100.00,82249591.00,2015,,
'1409J4V0008,ADQUISICIÓN DE SIMULADORES DE TURBINA DE VAPOR,9,Fideicomiso de Formación y Capacitación para el Personal de la Marina Mercante Nacional,35,0,0,100.00,16840799.00,2014,,
'1512U000004,QUINTANA ROO.-Adquisición de unidad de tomografía computarizada para estudios avanzados de 32 cortes para sustituir unidad de tomografía en el Hospital General de Cancún Dr. Jesús Kumate Rodríguez.- FIDEICOMISO 2015,12,Comisión Nacional de Protección Social en Salud,23,0,0,100.00,27907100.00,2015,,
'1511L5N0001,"Adquisición de Mobiliario y Equipo para Planteles Federales, Beneficiados con el Fondo para Fortalecer la Autonomía de Gestión en Planteles de Educación Media Superior 2015",11,Colegio de Bachilleres,35,0,0,100.00,306576.00,2015,,
'143891Q0004,Renovación del parque vehicular para trabajo de campo 2015,38,"Instituto de Ecología, A.C.",30,0,0,100.00,525005.00,2015,,
'1409J2U0005,"DRAGADO DE MANTENIMIENTO Y OBRAS COMPLEMENTARIAS EN EL PUERTO DE DZILAM DE BRAVO, YUCATÁN (REGIÓN GOLFO SURESTE Y CARIBE)",9,"Administración Portuaria Integral de Progreso, S.A. de C.V.",31,0,0,100.00,13853909.00,2015,,
'1314PBJ0001,Programa de Adquisición para un minisplit para el area de servidores informáticos de la CONSAMI,14,Comisión Nacional de los Salarios Mínimos,9,0,0,100.00,94323.00,2015,,
'1309JZL0005,Programa de desarrollo tecnológico de mobiliario y equipo de uso aeroportuario 2014,9,Aeropuertos y Servicios Auxiliares,9,0,0,100.00,2556453.00,2014,,
'1309JZL0006,Programa de sustitución de equipo de la red aeroportuaria 2014,9,Aeropuertos y Servicios Auxiliares,35,0,0,100.00,46032143.00,2014,,
'14371000001,Programa de adquisiciones de mobiliario para la Consejería Jurídica del Ejecutivo Federal 2014,37,Consejería Jurídica del Ejecutivo Federal,9,0,0,100.00,138241.00,2014,,
'1312NCG0001,"Adquisición de Mobiliario y Equipo de Administración de las diferentes áreas del INCMNSZ, 2014.",12,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,9,0,0,100.00,11129388.00,2014,,
'1310LAU0003,Generación de infraestructura de información geohidrológica del territorio nacional,10,Servicio Geológico Mexicano,35,0,0,100.00,10860787.00,2014,,
'14312000004,Crecimiento de red alámbrica en los Tribunales Unitarios,31,Tribunales Unitarios Agrarios,35,0,0,100.00,445379.00,2015,,
'1311A2M0002,Reposición de equipo de laboratorio para las actividades de Docencia en Licenciatura y Posgrado.,11,Universidad Autónoma Metropolitana,9,0,0,100.00,54283078.00,2014,,
'1109J2R0009,Adecuacion y modernizacion de accesos 1 y 2 del puerto Ensenada,9,"Administración Portuaria Integral de Ensenada, S.A. de C.V.",2,31.859876,-116.631911,100.00,106073468.00,2015,,
'1309JZL0001,Programas Maestros de Desarrollo 2014,9,Aeropuertos y Servicios Auxiliares,35,0,0,100.00,4857261.00,2014,,
'1311L8K0003,Fortalecimiento y renovación de la infraestructura de los servicios de Tecnologías de la información y Comunicación TICS.,11,"El Colegio de México, A.C.",9,0,0,100.00,392337.00,2014,,
'1210K2N0001,Planta Industrial para Silvinita,10,"Exportadora de Sal, S.A. de C.V.",3,0,0,100.00,3541453.00,2014,,
'1320VSS0004,Adquisisción de Montacargas,20,"Diconsa, S.A. de C.V.",35,0,0,100.00,19218005.00,2014,,
'1311A3Q0002,Programa de Adquisiciones de Bienes no Asociados a la Obra Pública destinado a Facultades y Áreas de Apoyo a la Docencia (Equipo de Cómputo),11,Universidad Nacional Autónoma de México,35,0,0,100.00,100757549.00,2014,,
'1412NBV0003,"Remodelación y Adecuación 2 Niveles del Edificio de Investigación, 2014",12,Instituto Nacional de Cancerología,9,0,0,100.00,42148427.00,2014,,
'1320VST0001,Equipamiento de Centros de Acopio 2014,20,"Liconsa, S.A. de C.V.",35,0,0,100.00,38727188.00,2014,,
'1309J3D0002,BODEGA Número 13,9,"Administración Portuaria Integral de Tampico, S.A. de C.V.",28,22.22656,-97.84088,100.00,21249775.00,2015,,
'133891E0003,Programa de Adquisiciones de Mobiliario y Equipo ECOSUR 2014,38,El Colegio de la Frontera Sur,35,0,0,100.00,12121116.00,2014,,
'0209J3A0001,Construcción de vialidad periférica norte e infraestructura vial,9,"Administración Portuaria Integral de Lázaro Cárdenas, S.A. de C.V.",16,17.986126,-102.219109,100.00,187838719.00,2015,,
'1411A3Q0019,Programa de Mantenimiento a Recintos  y Centros de Difusión Cultural,11,Universidad Nacional Autónoma de México,35,0,0,100.00,143926078.00,2015,,
'13096350004,Acceso a la Comunidad de San Miguel Solís.,9,Centro SCT México,15,19.983245,-100.072317,100.00,5148547.00,2017,,0.00
'1420VSS0010,Ampliación del Almacenes de la Sucursal Peninsular,20,"Diconsa, S.A. de C.V.",35,0,0,100.00,6180975.00,2015,,
'1509JZL0001,Programa de adquisición de computadores de flujo para sistemas SCADA de estaciones de combustibles 2015,9,Aeropuertos y Servicios Auxiliares,35,0,0,100.00,9642320.00,2015,,
'1412M000001,"Programa de Adquisición de Mobiliario, Equipo de Administración, Equipo e Instrumental Médico para la Comisión Nacional de Arbitraje Médico 2016",12,Comisión Nacional de Arbitraje Médico,9,0,0,100.00,494415.00,2016,,
'1406HBW0004,Infraestructura institucional en la Dirección Regional del Noroeste,6,"Fondo de Garantía y Fomento para la Agricultura, Ganadería y Avicultura",26,0,0,100.00,1172254.00,2015,,
'1321W3N0004,Mantenimiento y Operación de los Centros Integralmente Planeados del Pacífico Sur.,21,Fondo Nacional de Fomento al Turismo,35,0,0,100.00,123898055.00,2015,,
'0909J2U0007,DESARROLLO COMERCIAL TURÍSTICO,9,"Administración Portuaria Integral de Progreso, S.A. de C.V.",31,21.287705,-89.665308,100.00,24723899.00,2015,,
'11056130004,Programa de adquisición de mobiliario y equipo en el exterior 2012.,5,Dirección General de Bienes Inmuebles y Recursos Materiales,33,0,0,100.00,37391393.00,2014,,
'1420VSS0004,Ampliación del almacén Central Campeche,20,"Diconsa, S.A. de C.V.",4,19.78984,-90.61001,100.00,11504041.00,2014,,
'1406HBW0007,Infraestructura Institucional en el Centro de Desarrollo Tecnológico Villadiego,6,"Fondo de Garantía y Fomento para la Agricultura, Ganadería y Avicultura",11,0,0,100.00,1397301.00,2015,,
'1406HBW0009,Infraestructura Institucional en el Centro de Desarrollo Tecnológico Salvador Lira López,6,"Fondo de Garantía y Fomento para la Agricultura, Ganadería y Avicultura",16,0,0,100.00,596784.00,2015,,
'1409JZL0016,PROGRAMA DE ACCESIBILIDAD 2014 - ADQUISICIONES,9,Aeropuertos y Servicios Auxiliares,35,0,0,100.00,2160842.00,2014,,
'1409J4V0001,ADQUISICIÓN MOBILIARIO Y EQUIPO EDUCATIVO PARA ESCUELAS NÁUTICAS MERCANTES.,9,Fideicomiso de Formación y Capacitación para el Personal de la Marina Mercante Nacional,35,0,0,100.00,8335926.00,2014,,
'0306G1C0010,Bienes Inmuebles por Arrendamiento Financiero,6,"Banco Nacional de Obras y Servicios Públicos, S.N.C.",2,0,0,100.00,6731473.00,2014,,
'14056130006,"Adquisición de mobiliario y equipo para la Sección Consular de México en Washington, D.C., EUA.",5,Dirección General de Bienes Inmuebles y Recursos Materiales,33,0,0,100.00,4835433.00,2014,,
'13096350074,Bombaro - Pastores - San Pedro Potla.,9,Centro SCT México,15,19.853062,-99.962338,100.00,4123410.00,2017,,0.00
'1406E000006,PROGRAMAS DE ADQUISICIONES DE PROTECCIÓN CIVIL.,6,Servicio de Administración Tributaria,34,0,0,100.00,4696565.00,2016,,
'13389ZW0002,Mantenimiento integral del CICESE,38,"Centro de Investigación Científica y de Educación Superior de Ensenada, Baja California",2,0,0,100.00,44076786.00,2014,,
'153890K0001,PROGRAMA DE ADQUISICIONES DE EQUIPO CIENTIFICO PARA MANTENER Y FORTALECER LAS CAPACIDADES ESTRATEGICAS DEL CIDETEQ 2016,38,"Centro de Investigación y Desarrollo Tecnológico en Electroquímica, S.C.",22,0,0,100.00,25828533.00,2016,,
'0809J3B0001,Desarrollo de infraestructura portuaria Zona Norte,9,"Administración Portuaria Integral de Manzanillo, S.A. de C.V.",6,19.080739,-104.29289,100.00,2937514776.00,2015,,
'1450GYR0082,Adquisición de equipo para Auditorio y Aula de Usos Múltiples de la Unidad de Medicina Familiar 93.,50,Instituto Mexicano del Seguro Social,15,0,0,100.00,495863.00,2015,,
'1409JZL0006,Programas maestros de desarrollo 2015,9,Aeropuertos y Servicios Auxiliares,35,0,0,100.00,3343315.00,2015,,
'1411A3Q0018,Programa de Adquisiciones de Bienes no Asociados a la Obra Pública para Escuelas y Unidades Multidisciplinarias (Equipo de Cómputo),11,Universidad Nacional Autónoma de México,35,0,0,100.00,52150177.00,2015,,
'1511L5X0003,"Fortalecimiento del Mobiliario y Equipamiento de Planteles del CONALEP en el Distrito Federal y el Estado de Oaxaca, Beneficiados por los Fondos de Apoyo a la Educación Media Superior 2015",11,Colegio Nacional de Educación Profesional Técnica,35,0,0,100.00,1845584.00,2015,,
'1008I000003,"Dragado de rehabilitación, supervisión de obra  y Evaluación Biológico Pesquera en la Bahía de Tobari, Municipio de Benito Juárez",8,Comisión Nacional de Acuacultura y Pesca,26,0,0,100.00,162176308.00,2016,,
'1411A3Q0007,Programa de Adquisiciones de Bienes no Asociados a la Obra Pública para Centros e Institutos de Investigación Científica y Tecnológica,11,Universidad Nacional Autónoma de México,35,0,0,100.00,53331124.00,2015,,
'1420VSS0008,Ampliación de Almacenes Rurales en el Estado de Veracruz,20,"Diconsa, S.A. de C.V.",30,17.916819,-94.090014,100.00,8947588.00,2015,,
'1450GYR0076,"Ampliación y Remodelación de la Unidad de Medicina Familiar No. 21 en Jaconá, Michoacán.",50,Instituto Mexicano del Seguro Social,16,19.9592947,-102.3097487,100.00,3197056.00,2015,,
'143890I0001,Renovación y/o reposición de equipo de laboratorio en las Unidades de CIATEJ,38,"Centro de Investigación y Asistencia en Tecnología y Diseño del Estado de Jalisco, A.C.",14,0,0,100.00,31970559.00,2015,,
'13312000001,Infraestructura para la información y comunicación,31,Tribunales Unitarios Agrarios,35,0,0,100.00,12236631.00,2015,,
'1311L8K0006,Sustitución de mobiliario y equipo de administración,11,"El Colegio de México, A.C.",9,0,0,100.00,2975184.00,2014,,
'1311A3Q0005,Programa de Adquisiciones de Bienes no Asociados a la Obra Pública para Investigación Humanística,11,Universidad Nacional Autónoma de México,35,0,0,100.00,22447575.00,2014,,
'1311A3Q0014,Programa de Adquisiciones de Bienes no Asociados a la Obra Pública para Investigación Científica y Tecnológica,11,Universidad Nacional Autónoma de México,35,0,0,100.00,165150607.00,2014,,
'14056130005,Adquisición de mobiliario y equipo para la Embajada de México en Noruega.,5,Dirección General de Bienes Inmuebles y Recursos Materiales,33,0,0,100.00,2303052.00,2014,,
'14056130007,Programa de adquisición de mobiliario y equipo para las Representaciones de México en América del Norte (EUA y Canadá) 2014,5,Dirección General de Bienes Inmuebles y Recursos Materiales,33,0,0,100.00,13622984.00,2015,,
'1409J4V0010,ADQUISICIÓN DE VELEROS PARA ESCUELAS NÁUTICAS MERCANTES .,9,Fideicomiso de Formación y Capacitación para el Personal de la Marina Mercante Nacional,35,0,0,100.00,1354793.00,2014,,
'1320VSS0006,Equipo Diverso de Almacenes,20,"Diconsa, S.A. de C.V.",35,0,0,100.00,22241276.00,2014,,
'1612NCG0003,"Adquisición de Equipo e Instrumental Médico para INCMNSZ, 2016.",12,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,9,0,0,100.00,68676004.00,2016,,
'1309J3A0001,Programa de adquisiciones 2014,9,"Administración Portuaria Integral de Lázaro Cárdenas, S.A. de C.V.",16,0,0,100.00,10829379.00,2014,,
'1450GYR0069,Ampliación y remodelación del comedor de la Subdelegación Mérida Sur.,50,Instituto Mexicano del Seguro Social,31,20.928193,-89.609132,100.00,289755.00,2014,,
'15065000002,Programa de adquisición de mobiliario para la sala de juicios orales de la PFF.,6,Procuraduría Fiscal de la Federación,9,0,0,100.00,178558.00,2016,,
'1412NDY0001,"Programa de adquisición de una planta de energía eléctrica de emergencia para el INSP 2015, sede Cuernavaca.",12,Instituto Nacional de Salud Pública,17,0,0,100.00,1026953.00,2015,,
'1311I000001,Programa Anual de Inversión del Instituto Nacional del Derecho de Autor.,11,,9,0,0,100.00,320217.00,2015,,
'1209J3A0001,Ampliación de canales y dársenas en el puerto de Lázaro Cárdenas,9,"Administración Portuaria Integral de Lázaro Cárdenas, S.A. de C.V.",16,17.939433,-102.178344,100.00,1061304254.00,2015,,
'143891Q0002,Mantenimiento integral de la infraestructura científica del INECOL 2015,38,"Instituto de Ecología, A.C.",30,0,0,100.00,6394112.00,2015,,
'1310LAU0009,Proporcionar el servicio público de información geológico minera básica del territorio nacional y la asesoría para su aprovechamiento: Banco de datos digital,10,Servicio Geológico Mexicano,34,0,0,100.00,13042360.00,2014,,
'1311A3Q0012,Programa de Adquisiciones de Bienes no Asociados a la Obra Pública para el Nivel Posgrado (Equipo de Cómputo),11,Universidad Nacional Autónoma de México,35,0,0,100.00,28293875.00,2014,,
'1311L9T0004,Instalación de un sistema integral contra incendios,11,Fideicomiso de los Sistemas Normalizado de Competencia Laboral y de Certificación de Competencia Laboral,9,0,0,100.00,1101920.00,2014,,
'1311A3Q0007,Programa de Adquisiciones de Bienes no Asociados a la Obra Pública para Educación Media Superior (Equipo de Cómputo),11,Universidad Nacional Autónoma de México,35,0,0,100.00,88239636.00,2014,,
'10096350023,Camino a Lumbreras,9,Centro SCT México,15,19.825816,-99.250583,100.00,58612822.00,2017,,0.00
'1450GYR0073,"Adquisición de equipo e instrumental médico para la atención de emergencias obstétricas para el Hospital General de Zona No. 24 de Poza Rica, Veracruz.",50,Instituto Mexicano del Seguro Social,30,0,0,100.00,23108.00,2014,,
'143890S0006,Creación e implementación de un Laboratorio de Fotometría y Radiometría,38,"Centro de Investigaciones en Óptica, A.C.",1,0,0,100.00,9597941.00,2015,,
'12095100010,"Dragado en Puertos no Concesionados, Dragado de Mantenimiento y Obras Complementarias en la Región Pacifico Norte 2013",9,Dirección General de Puertos,35,0,0,100.00,157739798.00,2014,,
'1209KDN0014,"Rehabilitación, Complementación Y Modernización de los Elementos de Apoyo en Zona Operacional de Aeronaves en Aeropuerto Internacional de la Ciudad De México.",9,"Aeropuerto Internacional de la Ciudad de México, S.A. de C.V.",9,0,0,100.00,163635069.00,2014,,
'0812NBG0001,"Construcción y Equipamiento de la Unidad de Hemato-Oncología y de Investigación del Hospital Infantil de México Federico Gómez, 2008-2015.",12,Hospital Infantil de México Federico Gómez,9,19.4112621,-99.1499119,100.00,365174698.00,2015,,
'1406E000001,"Desarrollo de proyectos ejecutivos para el reordenamiento o ampliación de las Aduanas de Tecate, Puente fronterizo Mexicali II, Ciudad Acuña, Aduana Puerto Palomas, Aduana Ojinaga y Aduana de Subteniente López",6,Servicio de Administración Tributaria,35,0,0,100.00,23396112.00,2017,,0.00
'1312M7F0001,Programa de Mantenimiento 2014-2015 del Instituto Nacional de Psiquiatría Ramón de la Fuente Muñiz,12,Instituto Nacional de Psiquiatría Ramón de la Fuente Muñiz,9,0,0,100.00,4227189.00,2015,,
'14312000005,Actualización de Infraestructura de Telefonía Analógica.,31,Tribunales Unitarios Agrarios,35,0,0,100.00,226900.00,2015,,
'14067120004,Programa de adquisición de sistemas de seguridad para la SHCP.,6,"Dirección General de Recursos Materiales, Obra Públicay Servicios Generales",9,0,0,100.00,39125112.00,2016,,
'1309J2W0009,Construcción de un Centro de Atención Logística al Transporte (CALT),9,"Administración Portuaria Integral de Topolobampo, S.A. de C.V.",25,25.6033691,-109.0583116,100.00,19981599.00,2015,,
'1450GYR0068,"Adquisición de Equipamiento Médico para el Hospital General de Zona CMF No. 1 de la Delegación Campeche, del Instituto Mexicano del Seguro Social.",50,Instituto Mexicano del Seguro Social,4,0,0,100.00,6059608.00,2014,,
'1520VSS0006,Construcción y Equipamiento de Almacén Granelero en el Estado de Hidalgo,20,"Diconsa, S.A. de C.V.",13,20.382265,-99.058512,100.00,45256658.00,2015,,
